1,0.17787809,-0.823407041,0.000612558,-0.487904071,1.195059328,0.34
3,0.416,-1.06827,0.061012,-1.74585,1.387697,-1.50849
3,0.34,-0.06314,-0.82495,-0.58636,-0.54971,0.817285
3,0.25,-0.30923,1.513608,-0.35869,0.166815,-1.20774
3,0.416,-1.04231,0.136707,-1.56959,0.310758,-1.39192
3,0.34,0.028647,-0.77644,-0.75633,1.179191,0.679922
3,0.25,-0.96296,1.56319,-0.09323,0.134586,-1.09765
3,0.416,-1.01453,0.291998,-1.69914,-1.29417,-1.31955
3,0.34,-0.30923,-0.78636,-0.62261,-0.40574,0.897812
3,0.25,-0.83669,1.837874,-0.00779,-1.25564,-1.0795
3,0.34,-0.37562,-0.7067,-0.35023,-0.24022,0.586522
3,0.416,-0.9456,-0.33776,-1.68941,-1.36292,-0.8576
3,0.25,-0.53872,1.185266,0.246289,-0.0268,-0.7284
3,0.34,0.505762,-0.79611,-0.61846,-0.11441,1.306556
3,0.416,-0.97166,-0.37822,-1.74585,0.061075,-0.85667
3,0.25,-0.32103,0.783983,-0.38096,-0.44625,-0.4269
3,0.34,-0.19651,-0.77578,-0.58636,-0.40909,1.092281
3,0.416,-1.0385,-0.25473,-1.56959,0.703268,-0.84662
3,0.25,-0.67495,0.791807,-0.35869,0.703268,-0.7801
3,0.34,0.273215,-0.88057,-0.75633,0.705922,1.106781
3,0.416,-1.02173,-0.33941,-1.69914,0.363455,-0.68053
3,0.25,-0.63945,0.971733,-0.09323,-0.2206,-0.55601
3,0.34,-0.18623,-0.79834,-0.62261,-0.57103,1.270263
3,0.25,-0.51541,1.022085,-0.00779,0.087358,-0.55887
3,0.34,-0.48462,-0.62712,-0.35023,0.788221,0.899013
3,0.25,-0.93975,0.750598,0.458075,-0.36927,-1.06098
3,0.416,-0.87329,-0.09692,-1.08222,-0.57103,-1.26267
3,0.34,1.070597,-0.71554,0.34312,-0.10379,0.658102
3,0.25,-0.94282,1.185266,1.028019,1.637752,-1.18701
3,0.416,-0.99249,-0.33776,-1.4828,-0.57103,-1.33925
3,0.34,0.912691,-0.79611,0.325514,0.520088,0.977784
3,0.25,-0.83503,0.783983,0.701795,0.530707,-0.55703
3,0.416,-1.06899,-0.37822,-1.58025,3.336813,-1.42097
3,0.34,0.804023,-0.77578,0.102595,3.336813,0.894274
3,0.25,-0.97038,0.791807,0.518489,-0.10379,-1.10111
3,0.416,-1.04436,-0.25473,-1.47182,-0.36927,-1.30629
3,0.34,0.987376,-0.88057,0.20797,1.560763,0.728029
3,0.25,-0.97533,0.971733,0.545933,0.448408,-1.03798
3,0.416,-0.99898,-0.33941,-1.18961,-0.10379,-1.25957
3,0.34,0.309264,-0.79834,0.139489,1.858099,0.923144
3,0.25,-0.8459,1.022085,1.018004,0.514778,-1.01197
3,0.34,0.192247,-0.62712,0.302213,2.033314,0.673014
3,0.25,-0.80819,1.373787,0.466531,0.642208,-1.02147
3,0.416,0.090345,0.304757,-1.17056,-0.57103,-1.26859
3,0.34,-0.21634,-0.52217,0.175736,0.363455,0.665332
3,0.25,-0.79604,1.373787,1.146599,-0.2206,-1.21521
3,0.416,-0.80353,0.304757,-1.40627,-0.40909,-1.38815
3,0.34,0.090326,-0.52217,0.10363,-0.57103,0.918457
3,0.25,-0.71216,1.506448,0.674175,0.087358,-0.78612
3,0.416,-0.81027,0.000985,-1.47555,-0.40909,-1.43264
3,0.34,-0.23669,-0.64398,-0.0112,0.79884,0.769397
3,0.25,-0.77137,1.438356,0.571824,-0.36927,-1.23936
3,0.416,-0.81176,0.095455,-1.27277,0.087358,-1.35485
3,0.34,-0.04454,-0.66133,-0.04265,-0.10379,0.711451
3,0.25,-0.86421,1.550629,0.744427,1.637752,-1.07721
3,0.416,-0.81385,0.152441,-1.18133,0.087358,-1.24732
3,0.34,-0.3569,-0.62257,0.019097,0.773354,0.909148
3,0.25,-0.81177,1.724718,1.019387,0.841847,-1.06091
3,0.25,-0.8707,2.246981,1.053216,0.841847,-0.96297
3,0.416,-0.89017,0.94562,-0.88441,1.334044,-1.38867
3,0.34,-0.13169,0.202883,0.42144,1.467912,0.560428
3,0.25,-0.86485,2.883722,2.056571,-0.57103,-1.26706
3,0.416,-1.02977,0.651434,-1.56783,0.363455,-1.59232
3,0.34,0.522689,0.288659,0.550376,-0.2206,0.905146
3,0.416,-1.0587,0.570863,-1.58574,-0.40909,-1.05721
3,0.25,-0.85807,2.598573,1.603136,-0.57103,-1.68713
3,0.34,-0.10168,0.039593,0.163826,-0.4436,0.791294
3,0.25,-0.95315,2.467234,1.40533,-0.57103,-1.39779
3,0.416,-1.01161,0.767208,-1.3432,-0.15688,-1.57927
3,0.34,-0.01238,0.160738,0.349204,-1.45242,0.575418
3,0.416,-1.03935,0.737707,-1.30861,0.193549,-1.49321
3,0.34,-0.14479,0.168175,0.36448,-0.45156,0.925158
3,0.34,-0.13169,0.187347,0.397361,-0.16485,0.48043
3,0.25,-0.59736,1.975493,0.715776,-0.74502,-1.06821
3,0.416,-0.91069,0.736186,-1.03033,-0.90704,-1.39354
3,0.34,-0.28333,-0.13303,0.389982,-0.99866,0.544573
3,0.25,-0.40758,2.457317,1.46954,-0.55359,-1.30106
3,0.416,-1.02675,0.389245,-1.57466,-1.18309,-1.52673
3,0.34,1.83387,-0.11915,0.411601,-0.79934,0.864669
3,0.25,-0.15842,2.211834,1.084285,-0.8343,-0.8399
3,0.416,-1.06945,0.35586,-1.62582,-0.40099,-1.61097
3,0.34,0.407697,-0.29922,0.126544,0.166178,0.752199
3,0.25,-0.66843,2.089089,0.892693,0.097074,-1.31731
3,0.416,-1.04223,0.441868,-1.49409,-0.57103,-1.49485
3,0.34,1.032286,-0.22261,0.248619,0.788221,0.594101
3,0.25,-0.4261,2.159165,1.005235,-0.10379,-1.17875
3,0.34,0.538398,-0.23815,0.227388,-0.36927,0.855192
3,0.416,-1.0334,0.561856,-1.30333,0.363455,-1.42279
3,0.25,-0.39622,2.420518,1.408613,0.087358,-1.15692
3,0.34,-0.34218,-0.1627,0.346227,2.033314,0.505207
3,0.25,-0.40758,0.659037,0.291509,-0.96659,-0.52587
3,0.416,-0.78343,-0.42357,-1.57466,-1.09492,-0.63367
3,0.34,1.83387,-1.00039,-0.58092,-1.39359,1.350106
3,0.25,0.067987,0.269322,-0.31382,-0.96712,-0.18296
3,0.416,-0.89932,-0.46991,-1.62582,-0.74502,-0.63488
3,0.34,0.475628,-0.9589,-0.51581,-0.90704,1.136928
3,0.416,-0.94447,-0.34867,-1.49409,-0.99866,-0.54782
3,0.25,-0.27958,0.327059,-0.22337,-0.55359,-0.6328
3,0.34,1.035776,-1.07038,-0.69122,-1.18309,1.159988
3,0.25,-0.32501,0.43724,-0.05025,-0.79934,-0.28501
3,0.416,-0.97143,-0.44466,-1.30333,-0.8343,-0.47442
3,0.34,0.538368,-0.99741,-0.57613,-0.40099,1.2887
3,0.25,0.242189,0.492002,0.029324,0.166178,-0.33516
3,0.34,-0.04667,-0.8071,-0.27774,0.097074,0.944538
3,0.34,2.086478,-0.75934,0.522155,-0.2206,0.860821
3,0.34,2.724445,-0.85644,0.368622,0.087358,1.109724
3,0.34,1.368001,-0.868,0.352311,-0.36927,0.97018
3,0.34,1.884797,-0.95254,0.219362,0.363455,0.904952
3,0.34,1.451688,-0.88296,0.329398,-0.57103,1.037202
3,0.34,0.738485,-0.75661,0.522802,0.788221,0.767615
3,0.25,-0.73567,0.755887,-0.23252,-0.10379,-0.98854
3,0.416,-0.86554,-0.3564,-1.31534,-0.36927,-1.1245
3,0.34,-0.07002,-0.98617,-0.40396,0.363455,0.789822
3,0.25,-0.73263,1.162789,0.403704,0.087358,-1.1234
3,0.416,-0.98316,-0.64505,-1.7037,-0.2206,-1.21025
3,0.34,0.365517,-1.04262,-0.48849,-0.57103,1.042599
3,0.25,-0.59323,0.828498,-0.1129,-0.10379,-0.69635
3,0.416,-1.02349,-0.62043,-1.76812,0.788221,-1.24188
3,0.34,-0.11576,-1.08046,-0.55335,-0.36927,0.873449
3,0.25,-0.72194,0.796544,-0.169,-0.36927,-1.1286
3,0.416,-1.04304,-0.51589,-1.59931,-0.10379,-1.18966
3,0.34,0.168042,-1.12699,-0.62118,0.363455,0.834134
3,0.25,-0.7394,0.913118,0.017585,-0.2206,-0.95891
3,0.416,-1.01121,-0.55762,-1.5671,-0.57103,-1.05851
3,0.34,-0.26379,-1.08707,-0.55568,0.087358,1.00992
3,0.25,-0.42063,1.056132,0.241628,0.788221,-0.94013
3,0.34,-0.44233,-0.94907,-0.34803,-0.36927,0.672704
3,0.416,-0.97566,-0.23926,-1.40886,-0.10379,-1.25383
3,0.25,-0.77491,0.955646,0.683496,-0.85023,-1.14628
3,0.34,1.143938,-1.05443,-0.21327,-0.81285,1.02402
3,0.416,-1.03301,-0.2817,-1.48094,-1.09216,-1.28853
3,0.25,-0.65319,0.654187,0.21522,-0.9762,-0.64377
3,0.34,0.446444,-1.09691,-0.28279,-0.38416,0.881286
3,0.25,-0.73598,0.608354,0.13427,-1.22801,-1.11474
3,0.416,-1.04289,-0.19827,-1.35531,-0.72875,-1.22155
3,0.34,0.833332,-1.13095,-0.33418,-0.88108,0.811655
3,0.25,-0.79672,0.694845,0.268384,-1.354,-0.98372
3,0.416,-0.99587,-0.12522,-1.22814,-0.16418,-1.12006
3,0.34,0.168205,-1.10558,-0.29302,-0.73337,0.977294
3,0.25,-0.74881,0.874883,0.560603,-1.03994,-0.9696
3,0.34,-0.10334,-0.9775,-0.09534,-0.57493,0.678747
3,0.25,-0.90859,0.525056,0.628954,-0.17273,-1.03631
3,0.416,-0.84711,0.12527,-0.91093,-0.05587,-1.21423
3,0.34,1.363366,-0.84073,0.467655,0.334757,0.770649
3,0.25,-0.87045,0.846347,1.142974,-0.64441,-1.13635
3,0.416,-0.97727,-0.10281,-1.26014,-0.39518,-1.28822
3,0.34,1.44047,-0.87404,0.415614,0.143241,1.055665
3,0.25,-0.77556,0.621133,0.780327,-0.60597,-0.51747
3,0.416,-1.05756,-0.15708,-1.34703,0.292812,-1.34592
3,0.34,1.173194,-0.96585,0.271662,2.006767,0.955874
3,0.25,-0.74512,0.518994,0.626536,-0.03476,-1.05773
3,0.416,-1.04797,-0.08674,-1.23725,0.002405,-1.24474
3,0.34,1.589128,-0.9475,0.299753,0.108596,0.813863
3,0.25,-0.92358,0.548634,0.672968,0.111251,-0.97988
3,0.416,-0.97937,0.0901,-0.95991,-0.11441,-1.18455
3,0.34,0.5543,-0.96213,0.276063,0.642208,1.001296
3,0.25,-0.84231,0.827946,1.114318,-1.04249,-0.96476
3,0.34,0.428121,-0.85296,0.44746,-0.39215,0.747189
3,0.416,-0.99517,-0.08218,-1.7067,-0.9552,-1.352
3,0.25,-0.86934,1.339301,0.837116,-0.21362,-1.1737
3,0.34,0.482019,-0.86263,0.001621,-0.61834,0.968514
3,0.25,-0.67238,1.092161,0.444612,-1.09338,-0.60795
3,0.416,-1.0581,-0.12237,-1.76977,-0.89704,-1.41067
3,0.34,0.2834,-0.96816,-0.15605,-0.00564,0.858071
3,0.25,-0.75703,0.984846,0.288749,0.623916,-1.12927
3,0.416,-1.04647,-0.04846,-1.65409,-0.09848,-1.30858
3,0.34,0.528276,-0.94477,-0.12576,0.456373,0.742257
3,0.25,-0.97189,1.04247,0.379196,-0.35599,-1.0229
3,0.416,-0.99763,0.10352,-1.4158,-0.03476,-1.22578
3,0.34,-0.07367,-0.94139,-0.11644,0.002405,0.936946
3,0.25,-0.80958,1.298092,0.784299,0.108596,-1.01316
3,0.34,-0.15491,-0.84925,0.024275,-0.41971,0.641717
3,0.25,-0.88589,2.320802,1.156261,0.429825,-1.00718
3,0.416,-0.94234,0.859083,-0.67418,0.642208,-1.41287
3,0.34,-0.29557,0.240482,0.572642,-0.61616,0.535458
3,0.416,-1.04362,0.449801,-1.31337,-1.10706,-1.59747
3,0.25,-1.00972,2.870613,2.022049,-0.98852,-1.31156
3,0.34,0.137479,0.266843,0.606818,0.130153,0.821752
3,0.416,-1.0651,0.443256,-1.31896,-0.09848,-1.67177
3,0.25,-0.85194,2.590858,1.582941,-0.53652,-0.97843
3,0.34,-0.29832,0.073061,0.312698,0.233371,0.693414
3,0.416,-1.03784,0.55194,-1.15357,-0.7489,-1.54952
3,0.25,-0.87393,2.469217,1.392903,0.169656,-1.40889
3,0.34,-0.1484,0.139914,0.41652,0.538671,0.555277
3,0.416,-1.04359,0.620164,-1.04804,-0.77279,-1.47125
3,0.25,-0.99718,2.582816,1.57069,1.082902,-1.21092
3,0.34,-0.28867,0.163878,0.44979,1.526251,0.854224
3,0.25,-0.8897,2.806487,1.921422,1.372273,-1.2018
3,0.34,-0.48559,0.206188,0.516977,0.522742,0.431432
3,0.416,-0.78712,-0.06598,-0.56554,0.788221,-0.81082
3,0.34,3.790883,-1.16351,-0.11748,1.778721,0.982988
3,0.25,-0.54681,0.567254,0.64466,-0.39215,-0.74889
3,0.416,-0.92176,-0.26715,-0.88286,-1.04249,-0.8567
3,0.34,3.996362,-1.25565,-0.26156,-0.9552,1.215145
3,0.25,-0.3078,0.216435,0.082312,-0.61834,-0.30631
3,0.416,-1.00675,-0.32983,-0.98124,-0.21362,-0.87511
3,0.34,1.78124,-1.25144,-0.25729,-1.09338,1.060261
3,0.25,-0.67152,0.213239,0.090426,-0.00564,-0.72704
3,0.416,-0.98037,-0.23833,-0.83232,-0.89704,-0.8373
3,0.34,2.56045,-1.34672,-0.40202,-0.70348,1.016583
3,0.25,-0.47589,0.329373,0.274939,-0.51995,-0.53826
3,0.416,-0.9895,-0.23093,-0.82735,-0.76491,-0.73416
3,0.34,2.445034,-1.27284,-0.29392,-0.70053,1.152357
3,0.25,-0.46916,0.491559,0.526945,0.292546,-0.56631
3,0.34,0.942229,-1.12814,-0.06207,-0.32156,0.854314
3,0.416,-0.97237,-0.18353,-1.25009,-0.63156,-1.24679
3,0.25,-0.80428,0.799297,0.913753,1.198438,-1.13912
3,0.34,1.658043,-1.00832,0.094957,0.006705,1.057163
3,0.25,-0.69969,0.534312,0.506579,1.097636,-0.5749
3,0.416,-1.04425,-0.23159,-1.32652,-0.63156,-1.28975
3,0.34,0.984328,-1.06435,0.002656,-0.47702,0.933408
3,0.25,-0.74145,0.469303,0.395419,1.387697,-1.07862
3,0.416,-1.04602,-0.15721,-1.21385,-0.63156,-1.20879
3,0.34,0.601288,-1.08352,-0.02751,-0.54971,0.841545
3,0.25,-0.85058,0.532437,0.495187,-0.51995,-0.97807
3,0.416,-0.98535,-0.03273,-1.01407,-0.76491,-1.11721
3,0.34,0.539499,-1.06865,-0.01016,-0.70053,1.000624
3,0.25,-0.77618,0.757979,0.849544,1.179191,-0.96743
3,0.34,0.2524,-0.94791,0.18428,1.179536,0.732819
3,0.25,-0.87699,-0.11213,0.434944,-0.4903,-0.61267
3,0.34,2.080676,-1.18401,0.153729,0.019024,0.734756
3,0.34,1.738067,-1.26069,0.033855,-0.88209,0.916159
3,0.34,1.079285,-1.25193,0.044729,-0.8968,0.793567
3,0.25,-0.79439,-0.1324,0.39283,-0.43805,-0.61423
3,0.34,1.113782,-1.33722,-0.08369,-1.05853,0.73788
3,0.25,-0.79707,-0.0545,0.515206,-0.68572,-0.40027
3,0.34,-0.49752,-1.2778,0.001621,-0.79987,0.847445
3,0.25,-0.54457,0.095895,0.748052,-0.67289,-0.46033
3,0.34,0.584124,-1.12732,0.242664,-0.45379,0.589504
3,0.416,-0.77282,-0.11656,-1.38535,-0.05592,-0.8058
3,0.25,-0.70874,0.947051,-0.24805,-0.55722,-0.62009
3,0.34,0.098328,-0.51506,-0.38545,-0.36871,1.051094
3,0.416,-0.93815,-0.36605,-1.77723,0.030705,-0.89548
3,0.25,-0.64606,1.379627,0.434085,-0.41251,-0.7759
3,0.34,0.537135,-0.58977,-0.51309,-0.18579,1.289475
3,0.416,-0.96403,-0.39944,-1.83139,-0.49598,-0.9088
3,0.25,-0.4641,1.011729,-0.15191,-0.05587,-0.52191
3,0.34,-0.17478,-0.60919,-0.53095,0.334757,1.04775
3,0.25,-0.72821,1.009855,-0.15674,-0.64441,-0.83935
3,0.34,0.302249,-0.68662,-0.65497,-0.39518,1.06664
3,0.416,-1.01378,-0.36771,-1.78148,0.143241,-0.71408
3,0.25,-0.73899,1.193421,0.12788,-0.60597,-0.60905
3,0.34,-0.08301,-0.5915,-0.51063,0.292812,1.242891
3,0.25,-0.59934,1.229559,0.187258,0.325651,-0.62086
3,0.34,-0.40838,-0.42896,-0.25599,1.657662,0.896159
3,0.416,-1.01444,0.074234,-1.58543,0.887775,-1.41777
3,0.25,-0.91285,1.885142,1.130546,1.657954,-1.22335
3,0.34,-0.54517,-0.5425,0.130557,2.722231,0.910749
3,0.25,-0.76196,1.613876,0.701448,2.35388,-0.74768
3,0.416,-1.05848,0.055657,-1.60894,3.242993,-1.46947
3,0.34,-0.20517,-0.64522,-0.02556,-0.70807,0.783728
3,0.25,-0.77625,1.527712,0.572341,-1.27574,-1.23093
3,0.416,-1.03968,0.142723,-1.47276,-0.98143,-1.37526
3,0.34,-0.04175,-0.63844,-0.02129,-0.67956,0.706532
3,0.25,-0.90531,1.610458,0.709216,-0.53726,-1.09159
3,0.416,-1.01802,0.245325,-1.31524,-0.99263,-1.28001
3,0.34,-0.36778,-0.61183,0.02311,-0.31782,0.901918
3,0.25,-0.84103,1.831154,1.047349,-1.15115,-1.07265
3,0.34,-0.4552,-0.5268,0.155153,-0.21338,0.558711
3,0.34,1.165089,-1.17318,0.194378,-0.46861,1.118736
3,0.34,2.697034,-1.26739,0.130557,-1.04334,1.342785
3,0.34,0.816733,-1.24028,-0.02556,-0.33871,1.153377
3,0.34,1.586191,-1.34953,-0.02129,-1.45199,1.150266
3,0.25,-0.42292,0.499604,1.047349,-1.03238,-0.41982
3,0.34,0.151003,-1.10211,0.155153,-1.38451,0.9508
3,0.25,-0.65282,0.233071,0.357101,-0.86109,-0.47192
3,0.416,-0.66465,0.015066,-0.21115,-1.0054,-0.61239
3,0.34,2.335966,-0.98692,0.086284,-1.35846,1.118543
3,0.25,-0.36914,0.569568,0.889933,-1.02144,-0.5283
3,0.416,-0.85285,-0.1832,-0.52298,-0.55826,-0.66657
3,0.34,3.778044,-1.07443,-0.04913,-1.66745,1.316692
3,0.25,-0.01989,0.226461,0.342949,-1.2261,-0.14129
3,0.416,-0.95898,-0.24269,-0.61308,-0.78158,-0.66129
3,0.34,1.485573,-1.05435,-0.01754,-1.27271,1.153791
3,0.25,-0.62634,0.253678,0.39559,-0.49877,-0.5285
3,0.416,-0.89944,-0.13586,-0.4452,-0.92422,-0.64152
3,0.34,2.15994,-1.15467,-0.17651,-0.81384,1.129466
3,0.25,-0.23275,0.354382,0.553006,-0.39621,-0.28109
3,0.416,-0.97647,-0.18075,-0.51542,-1.19225,-0.50975
3,0.34,1.671949,-1.08369,-0.06388,-1.09508,1.25415
3,0.25,-0.24586,0.459939,0.709386,-0.8844,-0.33184
3,0.34,0.834946,-0.90792,0.211983,-1.13013,0.936481
3,0.416,-0.92296,0.68515,-0.80602,-0.85023,-1.38506
3,0.25,-0.85671,2.087658,0.926009,-0.81285,-1.02577
3,0.34,-0.41529,0.005794,0.522155,-1.09216,0.548279
3,0.25,-0.96224,2.587665,1.713431,-0.9762,-1.29689
3,0.34,-0.10883,-0.00602,0.495617,-0.38416,0.795723
3,0.25,-0.79443,2.289952,1.247226,-1.22801,-0.91853
3,0.34,-0.42892,-0.14832,0.271532,-0.72875,0.660374
3,0.34,-0.27531,-0.12353,0.314252,-0.88108,0.568046
3,0.34,-0.44684,-0.08155,0.383769,-1.354,0.821584
3,0.25,-0.87968,2.516598,1.592609,-0.16418,-1.17222
3,0.34,-0.55932,-0.03106,0.45924,-0.73337,0.420083
3,0.416,-0.86369,-1.76274,-2.03676,-1.03994,-1.32544
3,0.25,-0.91388,-1.6517,-1.23501,-1.01764,-1.2678
3,0.34,1.873579,-2.53586,-1.46367,-0.99646,0.179211
3,0.416,-0.97191,-1.91222,-2.27495,-1.72055,-1.36886
3,0.25,-0.79353,-1.41393,-0.86028,-1.41071,-1.29075
3,0.34,2.09494,-2.61296,-1.58833,-1.44424,0.397669
3,0.416,-1.04718,-1.96861,-2.36485,-1.08661,-1.39223
3,0.25,-0.67215,-1.6755,-1.26936,-1.47018,-0.84373
3,0.34,1.217883,-2.63701,-1.61824,-1.01032,0.294444
3,0.25,-0.78929,-1.71924,-1.33874,-1.64396,-1.23571
3,0.34,1.635217,-2.6894,-1.70406,-0.99107,0.228777
3,0.416,-0.99247,-1.83751,-2.15389,-1.21131,-1.28262
3,0.25,-0.78716,-1.61898,-1.17684,0.134586,-1.14688
3,0.34,1.258856,-2.64064,-1.62057,-1.29417,0.335889
3,0.25,-0.74472,-1.41999,-0.87029,-0.40574,-1.15573
3,0.34,0.612199,-2.54801,-1.48684,-1.25564,0.136397
3,0.25,-0.66945,0.681623,-0.56167,-0.24022,-0.76738
3,0.416,-0.83528,-0.14796,-1.49409,-1.36292,-0.92392
3,0.34,0.226291,-0.98485,-0.61419,-0.21616,0.953421
3,0.25,-0.61507,1.105165,0.106825,-1.32844,-0.88912
3,0.416,-0.96673,-0.39322,-1.88286,-0.19564,-1.00462
3,0.34,0.937009,-1.05699,-0.72876,-0.82058,1.195107
3,0.25,-0.43702,0.725037,-0.49591,-0.07087,-0.52656
3,0.416,-0.99954,-0.436,-1.94055,-1.02765,-1.01765
3,0.34,0.061276,-1.06212,-0.73743,-0.68059,1.007209
3,0.416,-1.04196,-0.32143,-1.76739,-0.12656,-0.98833
3,0.25,-0.68435,0.72184,-0.49263,-1.03132,-0.91834
3,0.34,0.544241,-1.14013,-0.86028,-1.1787,0.9928
3,0.416,-1.01694,-0.35125,-1.81265,-0.45897,-0.84417
3,0.25,-0.6574,0.86662,-0.27066,-1.26677,-0.71909
3,0.34,-0.00461,-1.07914,-0.76526,-0.77571,1.161021
3,0.25,-0.61549,0.970081,-0.10548,-0.57493,-0.71911
3,0.34,-0.34655,-0.92461,-0.52435,-0.17273,0.804348
3,1,0.487236,-0.04908,0.660194,0.773354,0.297646
3,0.34,1.920324,-0.50465,0.611996,0.841847,1.340177
3,0.34,0.475036,-0.47713,0.653033,0.298785,1.042663
3,0.34,1.197376,-0.54357,0.543256,1.334044,1.095235
3,0.34,0.540014,-0.35086,0.853686,1.467912,0.919451
3,1,-0.34115,0.639343,1.586524,2.477115,0.111001
3,0.34,-0.18955,0.823979,1.873265,-1.13809,1.254679
3,0.34,-0.39557,0.762167,1.775915,1.080247,0.854275
3,0.34,0.331408,0.723989,1.716755,0.350181,0.92162
3,0.34,-0.18367,0.908351,2.007379,-0.13564,0.999759
3,1,1.328411,0.251473,-0.06358,2.553652,0.181134
3,0.34,1.920324,-0.08709,0.16538,0.363455,1.361656
3,0.34,0.475036,-0.07676,0.181821,-0.2206,1.065917
3,0.34,1.197376,-0.16923,0.034631,-0.57103,1.111313
3,0.34,0.540013,0.079754,0.428171,0.087358,0.993665
3,1,1.328411,0.251473,-0.16408,0.788221,0.414376
3,0.34,1.920324,-0.08709,-0.1057,-0.36927,1.465959
3,0.34,0.475036,-0.07676,-0.08783,-0.10379,1.068137
3,0.34,1.197376,-0.16923,-0.18169,1.637752,1.146689
3,0.34,0.540013,0.079754,0.039033,0.520088,1.101397
3,1,1.328411,-0.20413,-0.15644,0.530707,0.240526
3,0.34,1.920324,-0.5934,-0.06078,3.336813,1.345109
3,0.34,0.475036,-0.56382,-0.01987,2.083755,1.039319
3,0.34,1.197376,-0.6496,-0.15204,1.666954,1.096335
3,0.34,0.540013,-0.44094,0.175477,0.743089,0.944344
3,0.34,1.920324,-0.64018,-0.04097,0.17762,1.441014
3,0.34,1.24634,-0.70976,-0.15036,-0.69846,1.116839
3,0.34,0.540013,-0.55341,0.094957,-1.7471,1.100312
3,1,1.328411,-0.25892,0.627012,2.006767,0.445712
3,0.34,1.920324,-0.52052,0.659117,-0.03476,1.441686
3,0.34,0.475036,-0.51787,0.669214,0.002405,1.037822
3,0.34,1.197376,-0.56861,0.592837,0.108596,1.117871
3,0.34,0.540013,-0.46961,0.742226,-0.41971,1.093082
3,1,-0.33186,0.628435,2.063044,0.429825,0.16812
3,0.34,-0.35028,0.910748,2.306935,0.642208,1.24027
3,0.34,-0.53102,0.836375,2.181235,0.180275,0.871008
3,0.34,-0.22781,0.964544,2.387326,-0.32944,1.004769
3,1,1.920324,0.516793,0.627012,1.815622,0.179482
3,0.34,0.475036,0.278908,0.659117,1.797039,1.315672
3,0.34,1.197376,0.305683,0.669214,-0.24714,0.955706
3,0.34,1.197376,0.213047,0.592837,1.377583,1.023516
3,0.34,0.540013,0.399145,0.742226,0.788221,0.963298
3,1,1.328411,0.590475,1.353725,1.757217,0.168998
3,0.34,1.920324,0.59458,1.584712,1.082902,1.316033
3,0.34,0.475036,0.572351,1.543028,1.526251,0.896831
3,0.34,1.197376,0.497399,1.425872,1.372273,0.972233
3,0.34,0.540013,0.662838,1.685039,0.522742,1.028526
3,1,1.328411,0.368348,1.667262,0.788221,0.349084
3,0.34,1.920324,0.36923,1.847244,2.314721,1.377646
3,0.34,0.475036,0.364685,1.835594,1.778721,0.998571
3,0.34,1.197376,0.277338,1.701609,2.035969,1.068757
3,0.34,0.540013,0.390633,1.87922,1.202433,1.100157
3,0.34,1.300951,-0.29294,1.230526,2.211636,0.984266
3,1,1.328411,0.693827,0.9686,1.516693,0.143175
3,0.34,1.920324,0.484095,1.155314,1.080247,1.303948
3,0.34,0.475036,0.498061,1.175638,0.350181,0.946255
3,0.34,1.197376,0.407739,1.034015,2.028536,1.011896
3,0.34,0.540013,0.607554,1.347423,2.553652,0.964899
3,0.34,-0.23201,0.170324,1.758439,0.363455,1.405482
3,0.34,-0.52803,0.169663,1.754167,-0.2206,1.029972
3,0.34,0.016178,0.096943,1.641154,-0.57103,1.102068
3,1,1.328411,0.481616,1.820359,0.087358,0.27425
3,0.34,1.920324,0.602017,2.038836,0.788221,1.329513
3,0.34,0.475036,0.569045,1.986148,-0.36927,0.953176
3,0.34,1.197376,0.492772,1.870417,-0.10379,1.019488
3,0.34,0.540013,0.626643,2.081297,1.637752,1.070358
3,1,1.328411,-0.30737,0.612037,0.520088,0.448242
3,0.34,1.920324,-0.70678,0.530699,0.530707,1.439516
3,0.34,0.475036,-0.69868,0.545586,3.336813,1.04092
3,0.34,1.197376,-0.72744,0.500665,2.083755,1.123501